Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,ORIG_FID,ROUTENAME,GISID,ROUTECLASS,UNITNBR,UNITNAME,ROUTECAT,ROUTETYPE,SEGLNGTH,SHARE,Shape_Leng,ROADCLASS,NAME,Use,Road_Trail,ApprovedNa,Note,Status,gridcode,SBS,ENHANCED_L
0,1110,0,156,175,unknown,GIS0105010,State Park Road,"273",San Gregorio SB,Primitive Rd,Native Material,1338,Public,513.07357112100,3,,,,,,,0,,
0,1111,0,157,175,unknown,GIS0105010,State Park Road,"273",San Gregorio SB,Primitive Rd,Native Material,1338,Public,513.07357112100,3,,,,,,,0,,
0,1112,0,158,175,unknown,GIS0105010,State Park Road,"273",San Gregorio SB,Primitive Rd,Native Material,1338,Public,513.07357112100,3,,,,,,,0,,
0,1219,0,159,188,Pomponio Beach Parking Lot,GIS0104998,State Park Road,"226",Pomponio SB,Parking Lot Rd,Asphalt,0,,74.30941600300,3,,,,,,,0,,
0,1220,0,160,188,Pomponio Beach Parking Lot,GIS0104998,State Park Road,"226",Pomponio SB,Parking Lot Rd,Asphalt,0,,74.30941600300,3,,,,,,,0,,
0,1382,1,161,203,unnamed,GIS0101580,Local Road,"465",The Forest of Nisene Marks SP,Private Rd/No Gate,Asphalt,550,,209.99568879400,3,,,,,,,0,,Redwood/Douglas fir
0,1383,1,162,203,unnamed,GIS0101580,Local Road,"465",The Forest of Nisene Marks SP,Private Rd/No Gate,Asphalt,550,,209.99568879400,3,,,,,,,0,,Evergreen Hardwood
0,1384,1,163,204,Access to Pot Belly Beach,GIS0117446,State Park Trail,"408",New Brighton SB,,Native Material,0,Public,225.54336718700,3,,,,,,,0,,Herbaceous
0,1385,1,164,204,Access to Pot Belly Beach,GIS0117446,State Park Trail,"408",New Brighton SB,,Native Material,0,Public,225.54336718700,3,,,,,,,0,,Pine/Cypress
0,1386,1,165,204,Access to Pot Belly Beach,GIS0117446,State Park Trail,"408",New Brighton SB,,Native Material,0,Public,225.54336718700,3,,,,,,,0,,Herbaceous
0,1387,1,166,204,Access to Pot Belly Beach,GIS0117446,State Park Trail,"408",New Brighton SB,,Native Material,0,Public,225.54336718700,3,,,,,,,0,,Herbaceous
1,1417,1,167,212,Sequoia Trail,GIS0102899,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,317,Public,121.42631340300,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,1418,1,168,212,Sequoia Trail,GIS0102899,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,317,Public,121.42631340300,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,1419,1,169,212,Sequoia Trail,GIS0102899,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,317,Public,121.42631340300,3,,,,,,,3,Moderate,Herbaceous
1,1692,1,170,263,Little Basin Campground Rd,GIS0102811,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,95,,36.47907024240,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,1693,1,171,263,Little Basin Campground Rd,GIS0102811,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,95,,36.47907024240,3,,,,,,,2,Low,Redwood/Douglas fir
0,1804,1,172,290,,GIS0112778,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,460.09889336500,3,,,,,,,0,,Row Crop
0,1805,1,173,290,,GIS0112778,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,460.09889336500,3,,,,,,,0,,Row Crop
0,1806,1,174,290,,GIS0112778,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,460.09889336500,3,,,,,,,0,,Row Crop
0,1807,1,175,290,,GIS0112778,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,460.09889336500,3,,,,,,,0,,Shrub
0,1808,1,176,290,,GIS0112778,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,460.09889336500,3,,,,,,,0,,Shrub
0,1809,1,177,290,,GIS0112778,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,460.09889336500,3,,,,,,,0,,Shrub
0,1810,0,178,291,Parking Lot,GIS0105016,State Park Road,"273",San Gregorio SB,Parking Lot Rd,Asphalt,345,,132.17850963000,3,,,,,,,0,,
0,1811,0,179,291,Parking Lot,GIS0105016,State Park Road,"273",San Gregorio SB,Parking Lot Rd,Asphalt,345,,132.17850963000,3,,,,,,,0,,
0,1812,0,180,291,Parking Lot,GIS0105016,State Park Road,"273",San Gregorio SB,Parking Lot Rd,Asphalt,345,,132.17850963000,3,,,,,,,0,,
1,1816,1,181,293,Sequoia Trail,GIS0102903,State Park Trail,"406",Big Basin Redwoods SP,Class I,Native Material,1086,Public,415.88043573400,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,1817,1,182,293,Sequoia Trail,GIS0102903,State Park Trail,"406",Big Basin Redwoods SP,Class I,Native Material,1086,Public,415.88043573400,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,1818,1,183,293,Sequoia Trail,GIS0102903,State Park Trail,"406",Big Basin Redwoods SP,Class I,Native Material,1086,Public,415.88043573400,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,1819,1,184,293,Sequoia Trail,GIS0102903,State Park Trail,"406",Big Basin Redwoods SP,Class I,Native Material,1086,Public,415.88043573400,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,1820,1,185,293,Sequoia Trail,GIS0102903,State Park Trail,"406",Big Basin Redwoods SP,Class I,Native Material,1086,Public,415.88043573400,3,,,,,,,2,Low,Redwood/Douglas fir
1,1821,1,186,293,Sequoia Trail,GIS0102903,State Park Trail,"406",Big Basin Redwoods SP,Class I,Native Material,1086,Public,415.88043573400,3,,,,,,,2,Low,Major Road
0,1850,0,187,302,Portola Redwoods State Park Rd,GIS0104314,State Park Road,"405",Portola Redwoods SP,Main Entrance Rd,Asphalt,0,,50.85646192920,3,,,,,,,0,,
0,1851,0,188,302,Portola Redwoods State Park Rd,GIS0104314,State Park Road,"405",Portola Redwoods SP,Main Entrance Rd,Asphalt,0,,50.85646192920,3,,,,,,,0,,
0,2064,1,189,326,Twisted Grove Trail,GIS0101533,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,407,Public,155.44010577500,3,,,,,,,0,,Redwood/Douglas fir
0,2065,1,190,326,Twisted Grove Trail,GIS0101533,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,407,Public,155.44010577500,3,,,,,,,0,,Redwood/Douglas fir
0,2066,1,191,326,Twisted Grove Trail,GIS0101533,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,407,Public,155.44010577500,3,,,,,,,0,,Redwood/Douglas fir
0,2121,1,192,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Non-native Herbaceous
0,2122,1,193,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Non-native Herbaceous
0,2123,1,194,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Non-native Herbaceous
0,2124,1,195,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Non-native Herbaceous
0,2125,1,196,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Non-native Herbaceous
0,2126,1,197,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Herbaceous
0,2127,1,198,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Herbaceous
0,2128,1,199,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Herbaceous
0,2129,1,200,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Herbaceous
0,2130,1,201,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Herbaceous
0,2131,1,202,337,Coast Daires farm rd with buffer,GIS0101699,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,2474,Public,944.52213528500,3,,,,,,,0,,Herbaceous
0,2322,0,203,353,North Peak Beach Access,GIS0103903,State Park Trail,"278",Montara SB,Class II,Native Material,0,Public,122.75850381300,3,,,,,,,0,,
0,2323,0,204,353,North Peak Beach Access,GIS0103903,State Park Trail,"278",Montara SB,Class II,Native Material,0,Public,122.75850381300,3,,,,,,,0,,
0,2324,0,205,353,North Peak Beach Access,GIS0103903,State Park Trail,"278",Montara SB,Class II,Native Material,0,Public,122.75850381300,3,,,,,,,0,,
1,2329,0,206,356,Research Station Rd,GIS0102657,State Park Road,"423",Butano SP,Service Rd,Asphalt,399,Public,152.89301434600,3,,,,,,,2,Low,
1,2330,0,207,356,Research Station Rd,GIS0102657,State Park Road,"423",Butano SP,Service Rd,Asphalt,399,Public,152.89301434600,3,,,,,,,2,Low,
1,2331,0,208,356,Research Station Rd,GIS0102657,State Park Road,"423",Butano SP,Service Rd,Asphalt,399,Public,152.89301434600,3,,,,,,,2,Low,
0,2364,1,209,365,Lower day use parking lot,GIS0105229,State Park Road,"410",Sunset SB,Parking Lot Rd,Asphalt,86,,32.82224799880,3,,,,,,,0,,Developed
0,2365,1,210,365,Lower day use parking lot,GIS0105229,State Park Road,"410",Sunset SB,Parking Lot Rd,Asphalt,86,,32.82224799880,3,,,,,,,0,,Developed
0,2405,0,211,378,Francis Beach Campground Rd,GIS0104579,State Park Road,"277",Half Moon Bay SB,Campgrnd Rd,Asphalt,87,,33.34495214370,3,,,,,,,0,,
0,2406,0,212,378,Francis Beach Campground Rd,GIS0104579,State Park Road,"277",Half Moon Bay SB,Campgrnd Rd,Asphalt,87,,33.34495214370,3,,,,,,,0,,
0,2477,0,213,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2478,0,214,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2479,0,215,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2480,0,216,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2481,0,217,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2482,0,218,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2483,0,219,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2484,0,220,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2485,0,221,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2486,0,222,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2487,0,223,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2488,0,224,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2489,0,225,388,North Peak Access Rd,GIS0103926,State Park Road,"278",Montara SB,Service Rd,Asphalt,2973,Public,1143.13880081000,3,,,,,,,0,,
0,2540,1,226,398,Big Slide Trl,GIS0117459,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1395,Public,533.12489197800,3,,,,,,,0,,Redwood/Douglas fir
0,2541,1,227,398,Big Slide Trl,GIS0117459,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1395,Public,533.12489197800,3,,,,,,,0,,Redwood/Douglas fir
0,2542,1,228,398,Big Slide Trl,GIS0117459,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1395,Public,533.12489197800,3,,,,,,,0,,Redwood/Douglas fir
0,2543,1,229,398,Big Slide Trl,GIS0117459,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1395,Public,533.12489197800,3,,,,,,,0,,Redwood/Douglas fir
0,2544,1,230,398,Big Slide Trl,GIS0117459,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1395,Public,533.12489197800,3,,,,,,,0,,Redwood/Douglas fir
0,2545,1,231,398,Big Slide Trl,GIS0117459,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1395,Public,533.12489197800,3,,,,,,,0,,Redwood/Douglas fir
0,2546,1,232,398,Big Slide Trl,GIS0117459,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1395,Public,533.12489197800,3,,,,,,,0,,Redwood/Douglas fir
1,2558,1,233,402,East Ridge Road,GIS0102722,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,881,Public,337.47976968500,3,,,,,,,2,Low,Redwood/Douglas fir
1,2559,1,234,402,East Ridge Road,GIS0102722,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,881,Public,337.47976968500,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,2560,1,235,402,East Ridge Road,GIS0102722,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,881,Public,337.47976968500,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,2561,1,236,402,East Ridge Road,GIS0102722,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,881,Public,337.47976968500,3,,,,,,,2,Low,Redwood/Douglas fir
1,2562,1,237,402,East Ridge Road,GIS0102722,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,881,Public,337.47976968500,3,,,,,,,2,Low,Redwood/Douglas fir
0,2592,1,238,413,Manresa Upper Parking Lot Access Rd,GIS0104666,State Park Road,"416",Manresa SB,Day Use Rd,Asphalt,153,,58.12227333080,3,,,,,,,0,,Shrub
0,2593,1,239,413,Manresa Upper Parking Lot Access Rd,GIS0104666,State Park Road,"416",Manresa SB,Day Use Rd,Asphalt,153,,58.12227333080,3,,,,,,,0,,Shrub
0,2597,1,240,415,Seacliff SB Day Use Rd,GIS0105036,State Park Road,"409",Seacliff SB,Day Use Rd,Asphalt,209,,79.89384244420,3,,,,,,,0,,Eucalyptus
0,2598,1,241,415,Seacliff SB Day Use Rd,GIS0105036,State Park Road,"409",Seacliff SB,Day Use Rd,Asphalt,209,,79.89384244420,3,,,,,,,0,,Developed
0,2613,1,242,419,Ohlone Bluff Road,GIS0101708,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,550,Public,209.88483221700,3,,,,,,,0,,Herbaceous
0,2614,1,243,419,Ohlone Bluff Road,GIS0101708,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,550,Public,209.88483221700,3,,,,,,,0,,Herbaceous
0,2615,1,244,419,Ohlone Bluff Road,GIS0101708,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,550,Public,209.88483221700,3,,,,,,,0,,Herbaceous
0,2616,1,245,419,Ohlone Bluff Road,GIS0101708,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,550,Public,209.88483221700,3,,,,,,,0,,Herbaceous
0,2656,1,246,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Evergreen Hardwood
0,2657,1,247,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Evergreen Hardwood
0,2658,1,248,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Evergreen Hardwood
0,2659,1,249,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Pine/Cypress
0,2660,1,250,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Pine/Cypress
0,2661,1,251,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Shrub
0,2662,1,252,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Evergreen Hardwood
0,2663,1,253,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Evergreen Hardwood
0,2664,1,254,428,Pine Trl,GIS0099317,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1896,Public,724.88128812200,3,,,,,,,0,,Evergreen Hardwood
1,2774,1,255,447,Little Basin Campground Rd,GIS0102812,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,964,,369.08859854500,3,,,,,,,1,Unburned/Very Low,Herbaceous
1,2775,1,256,447,Little Basin Campground Rd,GIS0102812,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,964,,369.08859854500,3,,,,,,,2,Low,Redwood/Douglas fir
1,2776,1,257,447,Little Basin Campground Rd,GIS0102812,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,964,,369.08859854500,3,,,,,,,2,Low,Redwood/Douglas fir
1,2777,1,258,447,Little Basin Campground Rd,GIS0102812,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,964,,369.08859854500,3,,,,,,,1,Unburned/Very Low,Herbaceous
1,2778,1,259,447,Little Basin Campground Rd,GIS0102812,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,964,,369.08859854500,3,,,,,,,2,Low,Redwood/Douglas fir
1,2784,1,260,450,East Ridge Trail,GIS0102728,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,83,Public,31.66206104980,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,2785,1,261,450,East Ridge Trail,GIS0102728,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,83,Public,31.66206104980,3,,,,,,,3,Moderate,Major Road
1,2786,1,262,451,Skyline To The Sea Trail,GIS0102996,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,363,Public,138.92513313200,3,,,,,,,2,Low,Redwood/Douglas fir
1,2787,1,263,451,Skyline To The Sea Trail,GIS0102996,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,363,Public,138.92513313200,3,,,,,,,2,Low,Redwood/Douglas fir
1,2788,1,264,451,Skyline To The Sea Trail,GIS0102996,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,363,Public,138.92513313200,3,,,,,,,2,Low,Redwood/Douglas fir
0,2829,0,265,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,0,,
0,2830,0,266,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,0,,
1,2831,0,267,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,2,Low,
1,2832,0,268,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,1,Unburned/Very Low,
1,2833,0,269,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,2,Low,
1,2834,0,270,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,2,Low,
1,2835,0,271,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,2,Low,
1,2836,0,272,456,Butano Fire Rd,GIS0102586,State Park Road,"423",Butano SP,Service Rd,Native Material,1591,Public,609.19718345900,3,,,,,,,2,Low,
1,2887,0,273,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2888,0,274,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2889,0,275,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2890,0,276,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2891,0,277,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2892,0,278,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2893,0,279,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2894,0,280,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2895,0,281,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,3,Moderate,
1,2896,0,282,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2897,0,283,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
1,2898,0,284,468,Indian Trail,GIS0102612,State Park Trail,"423",Butano SP,Class II,Native Material,2805,Public,1074.73972534000,3,,,,,,,2,Low,
